运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号,直连路径损耗（dB）,直连门限（dB）
Q23-001,leg1-cruise,459.72589313503585,466.8171230570009,直连,,90.24208349186472,122.0
Q23-017,leg1-cruise,462.32476453521826,469.4491974460876,直连,,89.88797851938274,122.0
Q23-004,leg1-cruise,464.107359471624,471.38890526409523,直连,,95.47752370898745,122.0
Q23-016,leg1-cruise,466.5869105837701,473.9232432013524,直连,,100.25287251629673,122.0
Q23-001,leg1-cruise,466.8171230570009,473.908352978966,直连,,92.1587745672424,122.0
Q23-021,leg1-climb,466.9841339111328,492.6455118815104,直连,,87.99370239644938,122.0
Q23-017,leg1-cruise,469.4491974460876,476.5736303569569,直连,,91.57508780184672,122.0
Q23-004,leg1-cruise,471.38890526409523,478.6704510565664,直连,,96.63909348252285,122.0
Q23-001,leg1-cruise,473.908352978966,480.99958290093105,直连,,93.76053992564235,122.0
Q23-016,leg1-cruise,473.9232432013524,481.25957581893476,直连,,100.96319569283078,122.0
Q23-017,leg1-cruise,476.5736303569569,483.6980632678262,直连,,93.2860866850391,122.0
Q23-003,leg1-cruise,478.14264404296875,485.4364805341328,直连,,82.77423752426722,122.0
Q23-004,leg1-cruise,478.6704510565664,485.9519968490375,直连,,97.67098973963243,122.0
Q23-001,leg1-cruise,480.99958290093105,488.09081282289605,直连,,95.12818856432047,122.0
Q23-016,leg1-cruise,481.25957581893476,488.59590843651705,直连,,101.62069562432278,122.0
Q23-017,leg1-cruise,483.6980632678262,490.82249617869553,直连,,94.85208635389075,122.0
Q23-003,leg1-cruise,485.4364805341328,492.73031702529687,直连,,86.35317246723555,122.0
Q23-004,leg1-cruise,485.9519968490375,493.23354264150873,直连,,98.59791377502316,122.0
Q23-001,leg1-cruise,488.09081282289605,495.1820427448611,直连,,96.31801277036193,122.0
Q23-016,leg1-cruise,488.59590843651705,495.93224105409934,直连,,102.23257583960888,122.0
Q23-017,leg1-cruise,490.82249617869553,497.94692908956483,直连,,96.24587978657696,122.0
Q23-021,leg1-cruise,492.6455118815104,499.4903370232021,直连,,89.3760721324533,122.0
Q23-003,leg1-cruise,492.73031702529687,500.02415351646096,直连,,89.62210297240887,122.0
Q23-004,leg1-cruise,493.23354264150873,500.51508843397994,直连,,99.43848178792213,122.0
Q23-001,leg1-cruise,495.1820427448611,502.2732726668262,直连,,97.3692887234632,122.0
Q23-016,leg1-cruise,495.93224105409934,503.2685736716817,直连,,102.80467995365913,122.0
Q23-017,leg1-cruise,497.94692908956483,505.07136200043414,直连,,97.48254214285996,122.0
Q23-021,leg1-cruise,499.4903370232021,506.33516216489375,直连,,90.33293019036792,122.0
Q23-003,leg1-cruise,500.02415351646096,507.317990007625,直连,,92.15877456723007,122.0
Q23-004,leg1-cruise,500.51508843397994,507.79663422645115,直连,,100.20694765595563,122.0
Q23-001,leg1-cruise,502.2732726668262,509.3645025887912,直连,,98.31004690679049,122.0
Q23-016,leg1-cruise,503.2685736716817,510.604906289264,直连,,103.341809224577,122.0
Q23-017,leg1-cruise,505.07136200043414,512.1957949113034,直连,,98.58540151097735,122.0
Q23-021,leg1-cruise,506.33516216489375,513.1799873065854,直连,,91.78017434971983,122.0
Q23-003,leg1-cruise,507.317990007625,514.611826498789,直连,,94.17233176397204,122.0
Q23-004,leg1-cruise,507.79663422645115,515.0781800189222,直连,,100.9144088503581,122.0
Q23-001,leg1-cruise,509.3645025887912,516.4557325107562,直连,,99.16081851955101,122.0
Q23-016,leg1-cruise,510.604906289264,517.9412389068464,直连,,103.84795376692081,122.0
Q23-017,leg1-cruise,512.1957949113034,519.3202278221728,直连,,99.57633679548323,122.0
Q23-021,leg1-cruise,513.1799873065854,520.0248124482771,直连,,93.31863384046592,122.0
Q23-003,leg1-cruise,514.611826498789,521.905662989953,直连,,95.82703269947991,122.0
Q23-004,leg1-cruise,515.0781800189222,522.3597258113934,直连,,101.56964465385978,122.0
Q23-001,leg1-cruise,516.4557325107562,523.5469624327213,直连,,99.93701723420259,122.0
Q23-016,leg1-cruise,517.9412389068464,525.2775715244287,直连,,104.32646374750385,122.0
Q23-017,leg1-cruise,519.3202278221728,526.4446607330422,直连,,100.47366704221932,122.0
Q23-021,leg1-cruise,520.0248124482771,526.8696375899688,直连,,94.77285684431838,122.0
Q23-003,leg1-cruise,521.905662989953,529.1994994811171,直连,,97.2264316611331,122.0
Q23-004,leg1-cruise,522.3597258113934,529.6412716038647,直连,,102.17970370283,122.0
Q23-001,leg1-cruise,523.5469624327213,530.6381923546865,直连,,100.65047414574518,122.0
Q23-016,leg1-cruise,525.2775715244287,532.613904142011,直连,,104.78017811875378,122.0
Q23-017,leg1-cruise,526.4446607330422,533.5690936439114,直连,,101.29221447123126,122.0
Q23-021,leg1-cruise,526.8696375899688,533.7144627316604,直连,,96.09446047677449,122.0
Q23-003,leg1-cruise,529.1994994811171,536.4933359722812,直连,,98.43668876564163,122.0
Q23-004,leg1-cruise,529.6412716038647,536.9228173963359,直连,,102.75032161707173,122.0
Q23-001,leg1-cruise,530.6381923546865,537.7294222766515,直连,,101.31045005225988,122.0
Q23-016,leg1-cruise,532.613904142011,539.9502367595933,直连,,105.21152280586449,122.0
Q23-017,leg1-cruise,533.5690936439114,540.6935265547808,直连,,102.04388044122817,122.0
Q23-021,leg1-cruise,533.7144627316604,540.5592878733521,直连,,97.28319306957697,122.0
Q23-003,leg1-cruise,536.4933359722812,543.7871724634454,直连,,99.50184775819227,122.0
Q23-004,leg1-cruise,536.9228173963359,544.2043631888071,直连,,103.28622255687735,122.0
Q23-001,leg1-cruise,537.7294222766515,544.8206521986165,直连,,101.92431980404214,122.0
Q23-016,leg1-cruise,539.9502367595933,547.2865693771756,直连,,105.62258657709914,122.0
Q23-002,leg1-climb,540.0,569.0713220214843,直连,,64.31881537331904,122.0
Q23-021,leg1-cruise,540.5592878733521,547.4041130150439,直连,,98.35311993174658,122.0
Q23-017,leg1-cruise,540.6935265547808,547.8179594656501,直连,,102.7382481935976,122.0
Q23-003,leg1-cruise,543.7871724634454,551.0810089546094,直连,,100.45245132180452,122.0
Q23-004,leg1-cruise,544.2043631888071,551.4859089812783,直连,,103.79134043933588,122.0
Q23-001,leg1-cruise,544.8206521986165,551.9118821205816,直连,,102.49804616052386,122.0
Q23-016,leg1-cruise,547.2865693771756,554.622901994758,直连,,116.01518037380657,122.0
Q23-021,leg1-cruise,547.4041130150439,554.2489381567357,直连,,99.32066526276645,122.0
Q23-017,leg1-cruise,547.8179594656501,554.9423923765194,直连,,103.38308988669345,122.0
Q23-003,leg1-cruise,551.0810089546094,558.3748454457734,直连,,101.31045005226437,122.0
Q23-004,leg1-cruise,551.4859089812783,558.7674547737495,直连,,104.2689837057489,122.0
Q23-001,leg1-cruise,551.9118821205816,559.0031120425467,直连,,103.03651526203151,122.0
Q23-021,leg1-cruise,554.2489381567357,561.0937632984273,直连,,100.20088155585027,122.0
Q23-016,leg1-cruise,554.622901994758,561.9592346123402,直连,,116.39088421781942,122.0
Q23-017,leg1-cruise,554.9423923765194,562.0668252873887,直连,,103.98476478535348,122.0
Q23-003,leg1-cruise,558.3748454457734,565.6686819369374,直连,,102.09210640112423,122.0
Q23-004,leg1-cruise,558.7674547737495,566.0490005662207,直连,,104.72195981423019,122.0
Q23-001,leg1-cruise,559.0031120425467,566.0943419645117,直连,,103.54377899061458,122.0
Q23-021,leg1-cruise,561.0937632984273,567.938588440119,直连,,101.00657666614072,122.0
Q23-016,leg1-cruise,561.9592346123402,569.2955672299225,直连,,116.75108467357298,122.0
Q23-017,leg1-cruise,562.0668252873887,569.1912581982581,直连,,104.54852456395864,122.0
Q23-003,leg1-cruise,565.6686819369374,572.9625184281015,直连,,102.80978335866854,122.0
Q23-004,leg1-cruise,566.0490005662207,573.3305463586919,直连,,105.15267056470557,122.0
Q23-001,leg1-cruise,566.0943419645117,573.1855718864767,直连,,104.02323331039139,122.0
Q23-021,leg1-cruise,567.938588440119,574.7834135818107,直连,,101.7483697350005,122.0
Q23-002,leg1-climb,569.0713220214843,598.1426440429688,直连,,79.04372855980822,122.0
Q23-017,leg1-cruise,569.1912581982581,576.3156911091273,直连,,105.0787459821183,122.0
Q23-016,leg1-cruise,569.2955672299225,576.6318998475049,直连,,117.09700504667433,122.0
Q23-003,leg1-cruise,572.9625184281015,580.2563549192656,直连,,103.47308837086479,122.0
Q23-001,leg1-cruise,573.1855718864767,580.2768018084419,直连,,104.47775170116502,122.0
Q23-004,leg1-cruise,573.3305463586919,580.6120921511631,直连,,105.56318599733147,122.0
Q23-021,leg1-cruise,574.7834135818107,581.6282387235024,直连,,102.43500252946384,122.0
Q23-017,leg1-cruise,576.3156911091273,583.4401240199967,直连,,105.57910858611244,122.0
Q23-016,leg1-cruise,576.6318998475049,583.9682324650872,直连,,117.42972993773057,122.0
Q23-003,leg1-cruise,580.2563549192656,587.5501914104298,直连,,104.08962984723124,122.0
Q23-001,leg1-cruise,580.2768018084419,587.368031730407,直连,,114.90978651075406,122.0
Q23-004,leg1-cruise,580.6120921511631,587.8936379436343,直连,,105.95530233871291,122.0
Q23-021,leg1-cruise,581.6282387235024,588.473063865194,直连,,103.07367922565821,122.0
Q23-017,leg1-cruise,583.4401240199967,590.564556930866,直连,,106.05273124317293,122.0
Q23-016,leg1-cruise,583.9682324650872,591.3045650826696,直连,,117.75022536633531,122.0
Q23-001,leg1-cruise,587.368031730407,594.459261652372,直连,,115.32144700164785,122.0
Q23-003,leg1-cruise,587.5501914104298,594.8440279015938,直连,,114.66553246755427,122.0
Q23-004,leg1-cruise,587.8936379436343,595.1751837361054,直连,,106.33058792160998,122.0
Q23-021,leg1-cruise,588.473063865194,595.3178890068857,直连,,103.6703658223639,122.0
Q23-017,leg1-cruise,590.564556930866,597.6889898417353,直连,,106.50227787148785,122.0
Q23-016,leg1-cruise,591.3045650826696,598.6408977002519,直连,,118.05935538702603,122.0
Q23-001,leg1-cruise,594.459261652372,601.550491574337,直连,,115.71456020597388,122.0
Q23-003,leg1-cruise,594.8440279015938,602.1378643927578,直连,,115.20579743946301,122.0
Q23-004,leg1-cruise,595.1751837361054,602.4567295285765,直连,,106.69041993128887,122.0
Q23-021,leg1-cruise,595.3178890068857,602.1627141485774,直连,,104.23003539391766,122.0
Q23-017,leg1-cruise,597.6889898417353,604.8134227526045,直连,,106.93004002385855,122.0
Q23-002,leg1-cruise,598.1426440429688,605.2387235662609,直连,,82.73691475348672,122.0
Q23-016,leg1-cruise,598.6408977002519,605.9772303178343,直连,,118.35789590355186,122.0
Q23-001,leg1-cruise,601.550491574337,608.6417214963021,直连,,116.09071891971202,122.0
Q23-003,leg1-cruise,602.1378643927578,609.4317008839218,直连,,115.71456020597117,122.0
Q23-021,leg1-cruise,602.1627141485774,609.007539290269,直连,,104.75686323339815,122.0
Q23-004,leg1-cruise,602.4567295285765,609.7382753210477,直连,,107.03601407805321,122.0
Q23-017,leg1-cruise,604.8134227526045,611.9378556634739,直连,,107.33800196282769,122.0
Q23-002,leg1-cruise,605.2387235662609,612.3348030895531,直连,,86.20392800896592,122.0
Q23-016,leg1-cruise,605.9772303178343,613.3135629354165,直连,,118.64654622795439,122.0
Q23-001,leg1-cruise,608.6417214963021,615.7329514182672,直连,,116.45131995150955,122.0
Q23-021,leg1-cruise,609.007539290269,615.8523644319607,直连,,105.25438048241524,122.0
Q23-003,leg1-cruise,609.4317008839218,616.7255373750859,直连,,116.19527858205697,122.0
Q23-004,leg1-cruise,609.7382753210477,617.0198211135189,直连,,107.36844875946834,122.0
Q23-017,leg1-cruise,611.9378556634739,619.0622885743433,直连,,107.72789238733434,122.0
Q23-002,leg1-cruise,612.3348030895531,619.4308826128454,直连,,89.42574803024158,122.0
Q23-016,leg1-cruise,613.3135629354165,620.6498955529988,直连,,118.92593881085608,122.0
Q23-001,leg1-cruise,615.7329514182672,622.8241813402323,直连,,116.79759489883324,122.0
Q23-021,leg1-cruise,615.8523644319607,622.6971895736524,直连,,115.72559485538136,122.0
Q23-003,leg1-cruise,616.7255373750859,624.01937386625,直连,,116.65087261173808,122.0
Q23-004,leg1-cruise,617.0198211135189,624.3013669059901,直连,,117.68868488935296,122.0
Q23-017,leg1-cruise,619.0622885743433,626.1867214852125,直连,,108.1012258967467,122.0
Q23-002,leg1-cruise,619.4308826128454,626.5269621361376,直连,,91.94371545710061,122.0
Q23-016,leg1-descent,620.6498955529988,637.3022466272175,直连,,119.05922547603083,122.0
Q23-021,leg1-cruise,622.6971895736524,629.5420147153441,直连,,116.17308575722014,122.0
Q23-001,leg1-cruise,622.8241813402323,629.9154112621973,直连,,117.13063513134215,122.0
Q23-003,leg1-cruise,624.01937386625,631.3132103574142,直连,,117.08383023406073,122.0
Q23-004,leg1-cruise,624.3013669059901,631.5829126984613,直连,,117.99758228907635,122.0
Q23-017,leg1-cruise,626.1867214852125,633.3111543960819,直连,,108.4593364975636,122.0
Q23-002,leg1-cruise,626.5269621361376,633.6230416594299,直连,,93.94849811967168,122.0
Q23-021,leg1-cruise,629.5420147153441,636.3868398570357,直连,,116.5990796001214,122.0
Q23-001,leg1-cruise,629.9154112621973,637.0066411841624,直连,,117.45141223820933,122.0
Q23-003,leg1-cruise,631.3132103574142,638.6070468485782,直连,,117.49628828895406,122.0
Q23-004,leg1-cruise,631.5829126984613,638.8644584909325,直连,,118.29591332901404,122.0
Q23-017,leg1-cruise,633.3111543960819,640.4355873069512,直连,,108.80340488829734,122.0
Q23-002,leg1-cruise,633.6230416594299,640.7191211827221,直连,,95.598478679953,122.0
Q23-021,leg1-cruise,636.3868398570357,643.2316649987274,直连,,117.0055098112355,122.0
Q23-001,leg1-cruise,637.0066411841624,644.0978711061274,直连,,117.76079489011443,122.0
Q23-016,leg1-descent,637.3022466272175,653.9545977014363,直连,,119.05440151998916,122.0
Q23-003,leg1-cruise,638.6070468485782,645.9008833397422,直连,,117.89009544154852,122.0
Q23-004,leg1-cruise,638.8644584909325,646.1460042834037,直连,,118.58437435339572,122.0
Q23-017,leg1-cruise,640.4355873069512,647.5600202178205,直连,,109.13448083981267,122.0
Q23-002,leg1-cruise,640.7191211827221,647.8152007060144,直连,,96.99507146586132,122.0
Q23-021,leg1-cruise,643.2316649987274,650.0764901404191,直连,,117.3940649659285,122.0
Q23-001,leg1-cruise,644.0978711061274,651.1891010280924,直连,,118.05956284272024,122.0
Q23-003,leg1-cruise,645.9008833397422,653.1947198309063,直连,,118.2668616487555,122.0
Q23-004,leg1-cruise,646.1460042834037,653.4275500758749,直连,,118.86359530545444,122.0
Q23-017,leg1-cruise,647.5600202178205,654.6844531286898,直连,,109.45350167912702,122.0
Q23-002,leg1-cruise,647.8152007060144,654.9112802293066,直连,,98.20353254006184,122.0
Q23-021,leg1-cruise,650.0764901404191,656.9213152821109,直连,,117.76622766451655,122.0
Q23-001,leg1-cruise,651.1891010280924,658.2803309500575,直连,,118.34841864255475,122.0
Q23-003,leg1-cruise,653.1947198309063,660.4885563220703,直连,,118.6279974722734,122.0
Q23-004,leg1-cruise,653.4275500758749,660.7090958683461,直连,,119.13414788139316,122.0
Q23-016,S011-handoff,653.9545977014363,682.8172570585403,直连,,119.05269852342448,122.0
Q23-017,leg1-cruise,654.6844531286898,661.8088860395592,直连,,109.76130765425704,122.0
Q23-002,leg1-cruise,654.9112802293066,662.0073597525989,直连,,99.26747563135108,122.0
Q23-021,leg1-cruise,656.9213152821109,663.7661404238027,直连,,118.12330614945199,122.0
Q23-001,leg1-cruise,658.2803309500575,665.3715608720225,直连,,118.62799747227146,122.0
Q23-003,leg1-cruise,660.4885563220703,667.7823928132343,直连,,118.97474563504288,122.0
Q23-004,leg1-cruise,660.7090958683461,667.9906416608172,直连,,119.39655247411928,122.0
Q23-017,leg1-cruise,661.8088860395592,668.9333189504284,直连,,110.05865478466714,122.0
Q23-002,leg1-cruise,662.0073597525989,669.1034392758911,直连,,100.21721907753519,122.0
Q23-021,leg1-cruise,663.7661404238027,670.6109655654943,直连,,118.4664601923736,122.0
Q23-001,leg1-cruise,665.3715608720225,672.4627907939876,直连,,118.89887547843898,122.0
Q23-003,leg1-cruise,667.7823928132343,675.0762293043983,直连,,119.30820658433481,122.0
Q23-004,leg1-cruise,667.9906416608172,675.2721874532883,直连,,119.65128411534852,122.0
Q23-017,leg1-cruise,668.9333189504284,676.0577518612978,直连,,110.3462256708741,122.0
Q23-002,leg1-cruise,669.1034392758911,676.1995187991834,直连,,101.07458757078642,122.0
Q23-021,leg1-cruise,670.6109655654943,677.455790707186,直连,,118.79672242772104,122.0
Q23-001,leg1-cruise,672.4627907939876,679.5540207159527,直连,,119.16157685356515,122.0
Q23-003,leg1-cruise,675.0762293043983,682.3700657955625,直连,,119.62935937497292,122.0
Q23-004,leg1-cruise,675.2721874532883,682.5537332457595,直连,,119.89877758413041,122.0
Q23-017,leg1-cruise,676.0577518612978,683.1821847721671,直连,,120.62463863695051,122.0
Q23-002,leg1-cruise,676.1995187991834,683.2955983224755,直连,,101.85576863305138,122.0
Q23-021,leg1-cruise,677.455790707186,684.3006158488777,直连,,119.1150160440719,122.0
Q23-001,leg1-cruise,679.5540207159527,686.6452506379178,直连,,119.4165798890776,122.0
Q23-003,leg1-descent,682.3700657955625,711.6799164156444,直连,,119.78259813939573,122.0
Q23-004,leg1-cruise,682.5537332457595,689.8352790382307,直连,,120.13943181783073,122.0
Q23-016,S011-handoff,682.8172570585403,711.6799164156444,直连,,119.05269852342448,122.0
Q23-017,leg1-cruise,683.1821847721671,690.3066176830364,直连,,120.89445550281368,122.0
Q23-002,leg1-cruise,683.2955983224755,690.3916778457676,直连,,102.57307846383054,122.0
Q23-021,leg1-cruise,684.3006158488777,691.1454409905693,直连,,119.42216954268152,122.0
Q23-001,leg1-cruise,686.6452506379178,693.7364805598828,直连,,119.66432217326843,122.0
Q23-004,leg1-cruise,689.8352790382307,697.116824830702,直连,,120.37361373658479,122.0
Q23-017,leg1-cruise,690.3066176830364,697.4310505939058,直连,,121.15618822381865,122.0
Q23-002,leg1-cruise,690.3916778457676,697.4877573690599,直连,,103.23609409543515,122.0
Q23-021,leg1-cruise,691.1454409905693,697.990266132261,直连,,119.71892911963997,122.0
Q23-001,leg1-descent,693.7364805598828,711.6799164156444,直连,,119.7832310397672,122.0
Q23-004,leg1-cruise,697.116824830702,704.3983706231732,直连,,120.60166157211489,122.0
Q23-017,leg1-cruise,697.4310505939058,704.5554835047751,直连,,121.41030458883087,122.0
Q23-002,leg1-cruise,697.4877573690599,704.5838368923521,直连,,103.85240348786476,122.0
Q23-021,leg1-cruise,697.990266132261,704.8350912739527,直连,,120.00596911052392,122.0
Q23-004,leg1-cruise,704.3983706231732,711.6799164156444,直连,,120.82388777588274,122.0
Q23-017,leg1-cruise,704.5554835047751,711.6799164156444,直连,,121.65723313158638,122.0
Q23-002,leg1-cruise,704.5838368923521,711.6799164156444,直连,,114.42811716687768,122.0
Q23-021,leg1-cruise,704.8350912739527,711.6799164156444,直连,,120.28390084601163,122.0
Q23-001,leg1-descent,711.6799164156444,729.3591246028516,直连,,119.7799091043624,122.0
Q23-002,leg1-cruise,711.6799164156444,717.3480507518892,直连,,114.91537001624302,122.0
Q23-003,leg1-descent,711.6799164156444,726.8983708492734,直连,,119.77955922074975,122.0
Q23-004,leg1-cruise,711.6799164156444,719.1422962223728,直连,,121.04323869284357,122.0
Q23-016,S011-handoff,711.6799164156444,736.1348526728027,直连,,119.05269852342448,122.0
Q23-017,leg1-cruise,711.6799164156444,719.0783659769318,中继,R3-001,121.9019211983865,122.0
Q23-021,leg1-cruise,711.6799164156444,717.900432389015,直连,,120.54117406101724,122.0
Q23-002,leg1-cruise,717.3480507518892,723.0161850881341,直连,,115.32642983207934,122.0
Q23-021,leg1-cruise,717.900432389015,724.1209483623857,直连,,120.77931771600417,122.0
Q23-017,leg1-cruise,719.0783659769318,726.4768155382191,中继,R3-001,122.14436325165626,122.0
Q23-004,leg1-cruise,719.1422962223728,726.6046760291011,直连,,121.25978894998002,122.0
Q23-002,leg1-cruise,723.0161850881341,728.684319424379,直连,,115.71899514471579,122.0
Q23-021,leg1-cruise,724.1209483623857,730.3414643357563,直连,,121.01114938320916,122.0
Q23-017,leg1-cruise,726.4768155382191,733.8752650995064,中继,R3-001,122.38024901808454,122.0
Q23-004,leg1-cruise,726.6046760291011,734.0670558358295,直连,,121.47108138520184,122.0
Q23-003,S001-handoff,726.8983708492734,756.3529163038189,直连,,119.77894086539243,122.0
Q23-002,leg1-cruise,728.684319424379,734.3524537606239,直连,,116.09465211239747,122.0
Q23-001,S001-handoff,729.3591246028516,759.3591246028516,直连,,119.77894086539243,122.0
Q23-021,leg1-cruise,730.3414643357563,736.561980309127,直连,,121.23699285642144,122.0
Q23-017,leg1-cruise,733.8752650995064,741.2737146607938,中继,R3-001,122.60992235028618,122.0
Q23-004,leg1-cruise,734.0670558358295,741.5294356425579,直连,,121.67736481241423,122.0
Q23-002,leg1-cruise,734.3524537606239,740.0205880968688,直连,,116.45479197017109,122.0
Q23-016,S011-handoff,736.1348526728027,760.5897889299612,直连,,119.05269852342448,122.0
Q23-021,leg1-cruise,736.561980309127,742.7824962824976,直连,,121.45714779546525,122.0
Q23-002,leg1-cruise,740.0205880968688,745.6887224331138,直连,,116.8006416017558,122.0
Q23-017,leg1-cruise,741.2737146607938,748.6721642220812,中继,R3-001,122.833700844647,122.0
Q23-004,leg1-cruise,741.5294356425579,748.9918154492864,直连,,121.87887082191966,122.0
Q23-021,leg1-cruise,742.7824962824976,749.0030122558683,直连,,121.67189205128663,122.0
Q23-002,leg1-cruise,745.6887224331138,751.3568567693586,直连,,117.1332883637803,122.0
Q23-017,leg1-cruise,748.6721642220812,756.0706137833686,中继,R3-001,123.05187843817671,122.0
Q23-004,leg1-cruise,748.9918154492864,756.4541952560148,中继,R3-001,122.07581533164874,122.0
Q23-021,leg1-cruise,749.0030122558683,755.223528229239,直连,,121.88148371944604,122.0
Q23-002,leg1-cruise,751.3568567693586,757.0249911056035,直连,,117.45370040795022,122.0
Q23-021,leg1-cruise,755.223528229239,761.4440442026097,中继,R3-001,122.08616295894056,122.0
Q23-017,leg1-cruise,756.0706137833686,763.469063344656,中继,R3-001,123.26472769325449,122.0
Q23-003,S001-handoff,756.3529163038189,785.8074617583643,直连,,119.77894086539243,122.0
Q23-004,leg1-cruise,756.4541952560148,763.9165750627433,中继,R3-001,122.26839996786256,122.0
Q23-002,leg1-cruise,757.0249911056035,762.6931254418483,直连,,117.76274344371787,122.0
Q23-001,S001-handoff,759.3591246028516,789.3591246028516,直连,,119.77894086539243,122.0
Q23-016,S011-handoff,760.5897889299612,785.0447251871195,直连,,119.05269852342448,122.0
Q23-021,leg1-cruise,761.4440442026097,767.6645601759803,中继,R3-001,122.28615360758937,122.0
Q23-002,leg1-cruise,762.6931254418483,768.3612597780932,直连,,118.06119466224914,122.0
Q23-017,leg1-cruise,763.469063344656,770.8675129059433,中继,R3-001,123.4725018140337,122.0
Q23-004,leg1-cruise,763.9165750627433,771.3789548694716,中继,R3-001,122.4568132973343,122.0
Q23-021,leg1-cruise,767.6645601759803,773.8850761493511,中继,R3-001,122.4816646206005,122.0
Q23-002,leg1-cruise,768.3612597780932,774.0293941143381,直连,,118.34975437816766,122.0
Q23-017,leg1-cruise,770.8675129059433,778.2659624672306,中继,R3-001,123.67543643135107,122.0
Q23-004,leg1-cruise,771.3789548694716,778.8413346762,中继,R3-001,122.64123192971923,122.0
Q23-021,leg1-cruise,773.8850761493511,780.1055921227218,中继,R3-001,122.67289135483419,122.0
Q23-002,leg1-cruise,774.0293941143381,779.6975284505829,直连,,118.62905582272381,122.0
Q23-017,leg1-cruise,778.2659624672306,785.664412028518,中继,R3-001,123.87375118720048,122.0
Q23-004,leg1-cruise,778.8413346762,786.3037144829284,中继,R3-001,122.82182150618128,122.0
Q23-002,leg1-cruise,779.6975284505829,785.3656627868278,直连,,118.89967342894366,122.0
Q23-021,leg1-cruise,780.1055921227218,786.3261080960924,中继,R3-001,122.86001671818744,122.0
Q23-016,S011-handoff,785.0447251871195,809.499661444278,直连,,119.05269852342448,122.0
Q23-002,leg1-cruise,785.3656627868278,791.0337971230726,直连,,119.16212987856058,122.0
Q23-017,leg1-cruise,785.664412028518,793.0628615898054,中继,R3-001,124.06765114509312,122.0
Q23-003,S001-handoff,785.8074617583643,815.2620072129098,直连,,119.77894086539243,122.0
