sortie,name,start_s,end_s,start_node,end_node,start_altitude_m,end_altitude_m
P00010,S005-handoff,5606.657808548027,6002.657808548027,"{'code': 'S005', 'longitude': 109.2283003, 'latitude': 23.0561338, 'elevation_m': 165.0}","{'code': 'S005', 'longitude': 109.2283003, 'latitude': 23.0561338, 'elevation_m': 165.0}",195.0,195.0
P00010,leg2-climb,6002.657808548027,6055.222164016777,"{'code': 'S005', 'longitude': 109.2283003, 'latitude': 23.0561338, 'elevation_m': 165.0}","{'code': 'S005', 'longitude': 109.2283003, 'latitude': 23.0561338, 'elevation_m': 165.0}",195.0,326.410888671875
P00010,leg2-cruise,6055.222164016777,6408.690172760116,"{'code': 'S005', 'longitude': 109.2283003, 'latitude': 23.0561338, 'elevation_m': 165.0}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",326.410888671875,326.410888671875
P00010,leg2-descent,6408.690172760116,6508.045617096053,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",326.410888671875,127.7
P00014,leg1-climb,3350.0,3405.1763041178388,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,293.2289123535156
P00014,leg1-cruise,3405.1763041178388,3786.688330332149,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S009', 'longitude': 109.2541424, 'latitude': 23.0552989, 'elevation_m': 200.0}",293.2289123535156,293.2289123535156
P00014,leg1-descent,3786.688330332149,3811.979895273555,"{'code': 'S009', 'longitude': 109.2541424, 'latitude': 23.0552989, 'elevation_m': 200.0}","{'code': 'S009', 'longitude': 109.2541424, 'latitude': 23.0552989, 'elevation_m': 200.0}",293.2289123535156,230.0
P00014,S009-handoff,3811.979895273555,4051.979895273555,"{'code': 'S009', 'longitude': 109.2541424, 'latitude': 23.0552989, 'elevation_m': 200.0}","{'code': 'S009', 'longitude': 109.2541424, 'latitude': 23.0552989, 'elevation_m': 200.0}",230.0,230.0
P00014,leg2-climb,4051.979895273555,4073.0561993913934,"{'code': 'S009', 'longitude': 109.2541424, 'latitude': 23.0552989, 'elevation_m': 200.0}","{'code': 'S009', 'longitude': 109.2541424, 'latitude': 23.0552989, 'elevation_m': 200.0}",230.0,293.2289123535156
P00014,leg2-cruise,4073.0561993913934,4454.568225605703,"{'code': 'S009', 'longitude': 109.2541424, 'latitude': 23.0552989, 'elevation_m': 200.0}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",293.2289123535156,293.2289123535156
P00014,leg2-descent,4454.568225605703,4520.77979054711,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",293.2289123535156,127.7
P00018,leg1-climb,6181.0,6236.887251790365,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,295.36175537109375
P00018,leg1-cruise,6236.887251790365,6424.697366800472,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S011', 'longitude': 109.2203356, 'latitude': 23.0319231, 'elevation_m': 182.1}",295.36175537109375,295.36175537109375
P00018,leg1-descent,6424.697366800472,6458.002068948909,"{'code': 'S011', 'longitude': 109.2203356, 'latitude': 23.0319231, 'elevation_m': 182.1}","{'code': 'S011', 'longitude': 109.2203356, 'latitude': 23.0319231, 'elevation_m': 182.1}",295.36175537109375,212.1
P00018,S011-handoff,6458.002068948909,6698.002068948909,"{'code': 'S011', 'longitude': 109.2203356, 'latitude': 23.0319231, 'elevation_m': 182.1}","{'code': 'S011', 'longitude': 109.2203356, 'latitude': 23.0319231, 'elevation_m': 182.1}",212.1,212.1
P00018,leg2-climb,6698.002068948909,6725.755987405941,"{'code': 'S011', 'longitude': 109.2203356, 'latitude': 23.0319231, 'elevation_m': 182.1}","{'code': 'S011', 'longitude': 109.2203356, 'latitude': 23.0319231, 'elevation_m': 182.1}",212.1,295.36175537109375
P00018,leg2-cruise,6725.755987405941,6913.566102416048,"{'code': 'S011', 'longitude': 109.2203356, 'latitude': 23.0319231, 'elevation_m': 182.1}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",295.36175537109375,295.36175537109375
P00018,leg2-descent,6913.566102416048,6980.6308045644855,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",295.36175537109375,127.7
P00020,leg1-climb,482.0,577.200331624349,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,413.3009948730469
P00020,leg1-cruise,577.200331624349,1070.43030237684,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}",413.3009948730469,413.3009948730469
P00020,leg1-descent,1070.43030237684,1123.8307003260588,"{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}","{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}",413.3009948730469,279.8
P00020,S012-handoff,1123.8307003260588,1363.8307003260588,"{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}","{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}",279.8,279.8
P00020,leg2-climb,1363.8307003260588,1408.3310319504078,"{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}","{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}",279.8,413.3009948730469
P00020,leg2-cruise,1408.3310319504078,1901.5610027028988,"{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",413.3009948730469,413.3009948730469
P00020,leg2-descent,1901.5610027028988,2015.8014006521175,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",413.3009948730469,127.7
P00024,leg1-climb,1481.0,1635.749129231771,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,591.9473876953125
P00024,leg1-cruise,1635.749129231771,1996.4769355230642,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}",591.9473876953125,591.9473876953125
P00024,leg1-descent,1996.4769355230642,2092.855890601189,"{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}","{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}",591.9473876953125,351.0
P00024,S014-handoff,2092.855890601189,2332.855890601189,"{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}","{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}",351.0,351.0
P00024,leg2-climb,2332.855890601189,2413.1716864996265,"{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}","{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}",351.0,591.9473876953125
P00024,leg2-cruise,2413.1716864996265,2773.89949279092,"{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",591.9473876953125,591.9473876953125
P00024,leg2-descent,2773.89949279092,2959.598447869045,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",591.9473876953125,127.7
P00026,leg1-climb,4351.0,4499.033085123698,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,571.7992553710938
P00026,leg1-cruise,4499.033085123698,4900.307348359567,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}",571.7992553710938,571.7992553710938
P00026,leg1-descent,4900.307348359567,4939.227050508005,"{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}","{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}",571.7992553710938,474.5
P00026,S015-handoff,4939.227050508005,5179.227050508005,"{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}","{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}",474.5,474.5
P00026,leg2-climb,5179.227050508005,5211.660135631703,"{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}","{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}",474.5,571.7992553710938
P00026,leg2-cruise,5211.660135631703,5612.934398867573,"{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",571.7992553710938,571.7992553710938
P00026,leg2-descent,5612.934398867573,5790.57410101601,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",571.7992553710938,127.7
P00028,leg1-climb,4943.0,5024.736444091797,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,372.9093322753906
P00028,leg1-cruise,5024.736444091797,5565.3679897536595,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",372.9093322753906,372.9093322753906
P00028,leg1-descent,5565.3679897536595,5606.171722663816,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",372.9093322753906,270.9
P00028,S008-handoff,5606.171722663816,5846.171722663816,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",270.9,270.9
P00028,leg2-climb,5846.171722663816,5880.174833422279,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",270.9,372.9093322753906
P00028,leg2-cruise,5880.174833422279,6420.806379084142,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",372.9093322753906,372.9093322753906
P00028,leg2-descent,6420.806379084142,6518.8901119942975,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",372.9093322753906,127.7
P00030,leg1-climb,2376.0,2457.736444091797,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,372.9093322753906
P00030,leg1-cruise,2457.736444091797,2998.367989753659,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",372.9093322753906,372.9093322753906
P00030,leg1-descent,2998.367989753659,3039.171722663815,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",372.9093322753906,270.9
P00030,S008-handoff,3039.171722663815,3249.171722663815,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",270.9,270.9
P00030,leg2-climb,3249.171722663815,3283.174833422279,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",270.9,372.9093322753906
P00030,leg2-cruise,3283.174833422279,3823.806379084141,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",372.9093322753906,372.9093322753906
P00030,leg2-descent,3823.806379084141,3921.8901119942975,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",372.9093322753906,127.7
P00032,leg1-climb,2582.0,2630.4522033691405,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,273.0566101074219
P00032,leg1-cruise,2630.4522033691405,2885.7364805598827,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",273.0566101074219,273.0566101074219
P00032,leg1-descent,2885.7364805598827,2921.3591246028514,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",273.0566101074219,184.0
P00032,S001-handoff,2921.3591246028514,3161.3591246028514,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",184.0,184.0
P00032,leg2-climb,3161.3591246028514,3191.0446613053255,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",184.0,273.0566101074219
P00032,leg2-cruise,3191.0446613053255,3446.3289384960676,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",273.0566101074219,273.0566101074219
P00032,leg2-descent,3446.3289384960676,3504.4715825390363,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",273.0566101074219,127.7
P00035,leg1-climb,540.0,598.1426440429688,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,273.0566101074219
P00035,leg1-cruise,598.1426440429688,802.3700657955625,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",273.0566101074219,273.0566101074219
P00035,leg1-descent,802.3700657955625,846.8983708492734,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",273.0566101074219,184.0
P00035,S001-handoff,846.8983708492734,1314.8983708492733,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",184.0,184.0
P00035,leg2-climb,1314.8983708492733,1350.521014892242,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",184.0,273.0566101074219
P00035,leg2-cruise,1350.521014892242,1554.7484366448357,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",273.0566101074219,273.0566101074219
P00035,leg2-descent,1554.7484366448357,1627.4267416985467,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",273.0566101074219,127.7
P00037,leg1-climb,453.0,513.4180847167969,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,308.9542541503906
P00037,leg1-cruise,513.4180847167969,1133.024627911694,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",308.9542541503906,308.9542541503906
P00037,leg1-descent,1133.024627911694,1168.8063295718503,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",308.9542541503906,219.5
P00037,S002-handoff,1168.8063295718503,1378.8063295718503,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",219.5,219.5
P00037,leg2-climb,1378.8063295718503,1408.6244142886471,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",219.5,308.9542541503906
P00037,leg2-cruise,1408.6244142886471,2028.2309574835444,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",308.9542541503906,308.9542541503906
P00037,leg2-descent,2028.2309574835444,2100.732659143701,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",308.9542541503906,127.7
P00040,leg1-climb,503.0,575.5017016601563,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,308.9542541503906
P00040,leg1-cruise,575.5017016601563,1071.186936216074,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",308.9542541503906,308.9542541503906
P00040,leg1-descent,1071.186936216074,1115.9140632912693,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",308.9542541503906,219.5
P00040,S002-handoff,1115.9140632912693,1511.9140632912693,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",219.5,219.5
P00040,leg2-climb,1511.9140632912693,1547.6957649514254,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",219.5,308.9542541503906
P00040,leg2-cruise,1547.6957649514254,2043.3809995073432,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",308.9542541503906,308.9542541503906
P00040,leg2-descent,2043.3809995073432,2134.0081265825384,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",308.9542541503906,127.7
P00041,leg1-climb,4281.0,4425.701379394532,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,561.8041381835938
P00041,leg1-cruise,4425.701379394532,5030.791010258255,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",561.8041381835938,561.8041381835938
P00041,leg1-descent,5030.791010258255,5120.112665531692,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",561.8041381835938,338.5
P00041,S003-handoff,5120.112665531692,5330.112665531692,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",338.5,338.5
P00041,leg2-climb,5330.112665531692,5404.547378259556,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",338.5,561.8041381835938
P00041,leg2-cruise,5404.547378259556,6009.637009123279,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",561.8041381835938,561.8041381835938
P00041,leg2-descent,6009.637009123279,6183.2786643967165,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",561.8041381835938,127.7
P00044,leg1-climb,4522.0,4695.641655273437,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,561.8041381835938
P00044,leg1-cruise,4695.641655273437,5179.713359964416,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",561.8041381835938,561.8041381835938
