sortie,name,start_s,end_s,start_node,end_node,start_altitude_m,end_altitude_m
P00020,leg2-cruise,1378.3310319504078,1871.5610027028988,"{'code': 'S012', 'longitude': 109.2831357, 'latitude': 23.054464, 'elevation_m': 249.8}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",413.3009948730469,413.3009948730469
P00020,leg2-descent,1871.5610027028988,1985.8014006521175,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",413.3009948730469,127.7
P00024,leg1-climb,395.0,549.7491292317709,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,591.9473876953125
P00024,leg1-cruise,549.7491292317709,910.4769355230642,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}",591.9473876953125,591.9473876953125
P00024,leg1-descent,910.4769355230642,1006.8558906011892,"{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}","{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}",591.9473876953125,351.0
P00024,S014-handoff,1006.8558906011892,1246.8558906011892,"{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}","{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}",351.0,351.0
P00024,leg2-climb,1246.8558906011892,1327.1716864996267,"{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}","{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}",351.0,591.9473876953125
P00024,leg2-cruise,1327.1716864996267,1687.89949279092,"{'code': 'S014', 'longitude': 109.2835966, 'latitude': 23.0052097, 'elevation_m': 321.0}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",591.9473876953125,591.9473876953125
P00024,leg2-descent,1687.89949279092,1873.598447869045,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",591.9473876953125,127.7
P00026,leg1-climb,2264.0,2412.033085123698,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,571.7992553710938
P00026,leg1-cruise,2412.033085123698,2813.307348359567,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}",571.7992553710938,571.7992553710938
P00026,leg1-descent,2813.307348359567,2852.2270505080046,"{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}","{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}",571.7992553710938,474.5
P00026,S015-handoff,2852.2270505080046,3092.2270505080046,"{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}","{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}",474.5,474.5
P00026,leg2-climb,3092.2270505080046,3124.6601356317024,"{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}","{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}",474.5,571.7992553710938
P00026,leg2-cruise,3124.6601356317024,3525.934398867572,"{'code': 'S015', 'longitude': 109.1923786, 'latitude': 23.0494548, 'elevation_m': 444.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",571.7992553710938,571.7992553710938
P00026,leg2-descent,3525.934398867572,3703.5741010160095,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",571.7992553710938,127.7
P00028,leg1-climb,2376.0,2457.736444091797,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,372.9093322753906
P00028,leg1-cruise,2457.736444091797,2998.367989753659,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",372.9093322753906,372.9093322753906
P00028,leg1-descent,2998.367989753659,3039.171722663815,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",372.9093322753906,270.9
P00028,S008-handoff,3039.171722663815,3279.171722663815,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",270.9,270.9
P00028,leg2-climb,3279.171722663815,3313.174833422279,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",270.9,372.9093322753906
P00028,leg2-cruise,3313.174833422279,3853.806379084141,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",372.9093322753906,372.9093322753906
P00028,leg2-descent,3853.806379084141,3951.8901119942975,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",372.9093322753906,127.7
P00030,leg1-climb,4312.0,4393.736444091797,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,372.9093322753906
P00030,leg1-cruise,4393.736444091797,4934.3679897536595,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",372.9093322753906,372.9093322753906
P00030,leg1-descent,4934.3679897536595,4975.171722663816,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",372.9093322753906,270.9
P00030,S008-handoff,4975.171722663816,5185.171722663816,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",270.9,270.9
P00030,leg2-climb,5185.171722663816,5219.174833422279,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}",270.9,372.9093322753906
P00030,leg2-cruise,5219.174833422279,5759.806379084142,"{'code': 'S008', 'longitude': 109.2127472, 'latitude': 23.0795113, 'elevation_m': 240.9}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",372.9093322753906,372.9093322753906
P00030,leg2-descent,5759.806379084142,5857.8901119942975,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",372.9093322753906,127.7
P00032,leg1-climb,390.0,438.45220336914065,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,273.0566101074219
P00032,leg1-cruise,438.45220336914065,693.7364805598828,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",273.0566101074219,273.0566101074219
P00032,leg1-descent,693.7364805598828,729.3591246028516,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",273.0566101074219,184.0
P00032,S001-handoff,729.3591246028516,969.3591246028516,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",184.0,184.0
P00032,leg2-climb,969.3591246028516,999.0446613053256,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",184.0,273.0566101074219
P00032,leg2-cruise,999.0446613053256,1254.3289384960676,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",273.0566101074219,273.0566101074219
P00032,leg2-descent,1254.3289384960676,1312.4715825390363,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",273.0566101074219,127.7
P00035,leg1-climb,540.0,598.1426440429688,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,273.0566101074219
P00035,leg1-cruise,598.1426440429688,802.3700657955625,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",273.0566101074219,273.0566101074219
P00035,leg1-descent,802.3700657955625,846.8983708492734,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",273.0566101074219,184.0
P00035,S001-handoff,846.8983708492734,1314.8983708492733,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",184.0,184.0
P00035,leg2-climb,1314.8983708492733,1350.521014892242,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}",184.0,273.0566101074219
P00035,leg2-cruise,1350.521014892242,1554.7484366448357,"{'code': 'S001', 'longitude': 109.2432319, 'latitude': 23.0335927, 'elevation_m': 154.0}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",273.0566101074219,273.0566101074219
P00035,leg2-descent,1554.7484366448357,1627.4267416985467,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",273.0566101074219,127.7
P00037,leg1-climb,2158.0,2218.418084716797,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,308.9542541503906
P00037,leg1-cruise,2218.418084716797,2838.024627911694,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",308.9542541503906,308.9542541503906
P00037,leg1-descent,2838.024627911694,2873.8063295718503,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",308.9542541503906,219.5
P00037,S002-handoff,2873.8063295718503,3083.8063295718503,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",219.5,219.5
P00037,leg2-climb,3083.8063295718503,3113.624414288647,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",219.5,308.9542541503906
P00037,leg2-cruise,3113.624414288647,3733.2309574835444,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",308.9542541503906,308.9542541503906
P00037,leg2-descent,3733.2309574835444,3805.732659143701,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",308.9542541503906,127.7
P00040,leg1-climb,480.0,552.5017016601563,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,308.9542541503906
P00040,leg1-cruise,552.5017016601563,1048.186936216074,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",308.9542541503906,308.9542541503906
P00040,leg1-descent,1048.186936216074,1092.9140632912693,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",308.9542541503906,219.5
P00040,S002-handoff,1092.9140632912693,1488.9140632912693,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",219.5,219.5
P00040,leg2-climb,1488.9140632912693,1524.6957649514254,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}",219.5,308.9542541503906
P00040,leg2-cruise,1524.6957649514254,2020.3809995073432,"{'code': 'S002', 'longitude': 109.2585519, 'latitude': 23.0703271, 'elevation_m': 189.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",308.9542541503906,308.9542541503906
P00040,leg2-descent,2020.3809995073432,2111.0081265825384,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",308.9542541503906,127.7
P00041,leg1-climb,2541.0,2685.701379394531,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,561.8041381835938
P00041,leg1-cruise,2685.701379394531,3290.791010258254,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",561.8041381835938,561.8041381835938
P00041,leg1-descent,3290.791010258254,3380.1126655316916,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",561.8041381835938,338.5
P00041,S003-handoff,3380.1126655316916,3590.1126655316916,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",338.5,338.5
P00041,leg2-climb,3590.1126655316916,3664.5473782595564,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",338.5,561.8041381835938
P00041,leg2-cruise,3664.5473782595564,4269.637009123279,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",561.8041381835938,561.8041381835938
P00041,leg2-descent,4269.637009123279,4443.2786643967165,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",561.8041381835938,127.7
P00044,leg1-climb,2108.0,2281.6416552734377,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,561.8041381835938
P00044,leg1-cruise,2281.6416552734377,2765.713359964416,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",561.8041381835938,561.8041381835938
P00044,leg1-descent,2765.713359964416,2877.365429056213,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",561.8041381835938,338.5
P00044,S003-handoff,2877.365429056213,3273.365429056213,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",338.5,338.5
P00044,leg2-climb,3273.365429056213,3362.6870843296506,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}",338.5,561.8041381835938
P00044,leg2-cruise,3362.6870843296506,3846.758789020629,"{'code': 'S003', 'longitude': 109.1688578, 'latitude': 23.0402714, 'elevation_m': 308.5}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",561.8041381835938,561.8041381835938
P00044,leg2-descent,3846.758789020629,4063.810858112426,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",561.8041381835938,127.7
P00049,leg1-climb,5186.0,5252.236962890625,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}",127.7,326.410888671875
P00049,leg1-cruise,5252.236962890625,5694.071973819799,"{'code': 'O01', 'longitude': 109.2308517, 'latitude': 23.0085095, 'elevation_m': 127.7}","{'code': 'S005', 'longitude': 109.2283003, 'latitude': 23.0561338, 'elevation_m': 165.0}",326.410888671875,326.410888671875
